,0,1,2,3,4,5,6,7
0,0.007346599782916659,0.00831123975713217,0.008405661857350982,0.008335267434174062,0.008900646562714129,0.008578179256541607,0.009010206636436948,0.008547215509107496
1,0.006862749606332156,0.00889888941927716,0.008487751013457065,0.008505506696904723,0.009704929125485385,0.00877511466977131,0.009474574824264202,0.008650937485807489
2,0.005185916399641071,0.009394537231719957,0.00863475319128242,0.008694931285336868,0.010970121018044472,0.009184602269450143,0.010267790847974806,0.008826148065423919
3,0.005090684113862908,0.007580492936928825,0.00803298875100672,0.008537139783726763,0.009679742653890945,0.008760203608884505,0.00960462857154123,0.008661957849211536
4,-0.002385174468901954,0.003284817030613227,0.006320815610908845,0.008577322140527893,0.008243695219758833,0.008480768000456202,0.009404822429372598,0.0088087137363883
5,-0.002046904344593174,0.0045105273327124456,0.007382021627205695,0.008853741067494007,0.009709944264263432,0.00921200157280358,0.011296431590337113,0.009087307880367173
6,-0.0005760605275898986,0.0031029698472945623,0.006802777724847043,0.00843007952995382,0.007881645382695195,0.008575746604675966,0.009763855288861005,0.008739278071707443
7,0.0031915378179025993,0.0045681966027244746,0.0072539572991732445,0.007885044949173237,0.006977311822983923,0.008094851814748123,0.007870260948050614,0.008430750232568859
8,0.009347313872210765,0.008895535945837819,0.008714927078987241,0.00832826623409399,0.008435023335531167,0.008446946427267746,0.00899287465687925,0.008518038829278768
9,0.009470373488310532,0.009134790116178244,0.008677501995122686,0.008225774181978524,0.008586289580687922,0.008480297988234508,0.008583315959443711,0.008438290950375725
10,0.011310405495946833,0.009930663901583738,0.008909359457320513,0.008299465632473142,0.008874376961100902,0.008408986197437109,0.00856644196400649,0.008410610737576407
11,0.009771464072833016,0.009684819022797367,0.008748178856501598,0.008561968392863089,0.009243311700569435,0.008583017714805756,0.009337536501512174,0.00854718919480582
12,0.008991004181362392,0.008706879180135846,0.008599791265180215,0.008347331832905883,0.00876401035992124,0.008518712184547701,0.008959178247907358,0.008482910998273873
13,0.008902837253560822,0.008724987436448367,0.008426946640377636,0.008196588100438816,0.008564226834707441,0.008331492581750385,0.008314366659159545,0.008409948027959248
14,0.00825592698349352,0.008357636237381151,0.008183507678776918,0.008111051453639682,0.008169501642320503,0.008175939659318754,0.007879336184530988,0.00837347889470457
15,0.0068990758368246315,0.007641054590244755,0.007963450455060314,0.008196043370895944,0.008024846439765499,0.008215923162256295,0.008138611095996034,0.008452100034688874
16,0.00807691597981193,0.008055727395709105,0.008324526975345534,0.008231874089019296,0.008149480146394179,0.008327509517082155,0.008524054158164292,0.008463059092941028
17,0.008432766139314218,0.008552314948926512,0.00844346965850894,0.008320515699008503,0.008555464066855346,0.008441845353182976,0.00878080625027278,0.008495258062541661
18,0.008273091054001942,0.008133197142558965,0.008251211704662439,0.008148104471940804,0.008171374764542457,0.008266245849089337,0.008188850576132615,0.00840016725315509
19,0.00679641191396088,0.007909965217714136,0.008144743762524685,0.008560468455607446,0.00875451133109301,0.008527260652979441,0.009370901307083585,0.008626084108508805
20,0.006964008539057497,0.007251168862320738,0.008159813595768957,0.008119284022141918,0.008005340487080913,0.00835604479095199,0.008458870809948851,0.0084378296446269
21,0.00773045145251243,0.008139981498933368,0.008226044970777616,0.008322678717925552,0.008488638845654678,0.008383057803905485,0.008694450064241209,0.008508467252377597
22,0.008069625374129238,0.008238974627684565,0.00836706886085563,0.008261490262580537,0.008382942342505533,0.008395072633520767,0.008671561383652927,0.008470148397164937
23,0.00661178983173572,0.00768848894405339,0.00808691684791109,0.008382504272052511,0.00855285370907926,0.00847351267043066,0.008923839019743933,0.008560381923089519
24,0.00744492528631304,0.00785821394029898,0.00832586540300709,0.008374867174097857,0.008551844034081657,0.008502084483710304,0.009134938588714505,0.008543864735806563
25,0.007152836587660078,0.007761283450926449,0.008187196358067242,0.008291582394370393,0.008439370742391598,0.008440936586545869,0.008785409149543205,0.008506965097894654
26,0.008860960695576348,0.008595940682581179,0.008520336471119237,0.008273675601447273,0.008535534589033765,0.008414929761433886,0.008711799765961354,0.00846571162717195
27,0.00830220573801739,0.008487772613982748,0.008347364880430648,0.008285079550858412,0.008517106879602608,0.008389213583942684,0.008588899050871696,0.008467027394429828
28,0.007216730277483755,0.007867556335390602,0.00816550812981609,0.008345048793684789,0.00846471494657434,0.00841465038922127,0.00879286459875931,0.008520511435265431
29,0.0068876554420259336,0.007614540292446099,0.008186192271537942,0.00840745502085703,0.008493843250865534,0.008493698580359376,0.009148750432775226,0.008564986213259941
30,0.0038618691971477517,0.005992135255725326,0.0075021638151038334,0.008273856531382327,0.008028753751638557,0.008377917597700292,0.008717260651374353,0.00856393092670831
31,0.0038023641886784634,0.005464505140157639,0.00739858451119606,0.008136160691137045,0.007501151779854785,0.00821058252162251,0.008347169462917095,0.008510722518981538
32,0.00526931250520804,0.006448557099372071,0.007791567912256352,0.008212619237459388,0.007745543119362151,0.008310015119776762,0.008631318883387584,0.008531385778872327
33,0.0032681342322170327,0.005384058771893545,0.007296451928247986,0.008192227867895677,0.00749359360437419,0.008259523687743825,0.008459683600910867,0.008546580188894565
34,0.00410402514866984,0.005513685051935519,0.00751962127163441,0.008231759235084884,0.0074919020492322675,0.00828944033697692,0.008727751056673425,0.008560536186070531
35,0.006926293920427548,0.007141117236812494,0.00813140816692778,0.008094001120154818,0.007740942777730577,0.008303904599666923,0.00841123832761426,0.008452234855781277
