Date,ARX,VAR,ESN_A,ESN_B,ESN_C,ESN_D,ESN_E
2017-06-30,0.008843056809788447,0.0066437666379480075,0.006851988874858706,0.006952370905513117,0.0065120260943526955,0.006727788162776572,0.006507072896571892
2017-09-29,0.004377038633244157,0.00887294325042696,0.007712403311763451,0.008095274424269527,0.007607688565206808,0.008329715416941408,0.007865545951779178
2017-12-29,0.011141287719554003,0.005246315321680575,0.006033097468768846,0.006375641642876063,0.006270758792160993,0.0062935281042521135,0.005937367446066988
2018-03-30,0.0077600847960854116,0.010419405814615038,0.009585481309615722,0.00979180078776496,0.008942501478937685,0.009586857287348365,0.009658179750590424
2018-06-29,0.008741963991274287,0.00764849417438393,0.007432938783832601,0.007473324796703772,0.007664197397146074,0.007605412718158662,0.007357079057476139
2018-09-28,0.0073555209765998174,0.00851098904343587,0.007759879443461519,0.008195880271101654,0.008140174188141768,0.008630535229921315,0.008226006925125881
2018-12-31,0.003184562083129281,0.007737442954220095,0.007132439212719303,0.007341700657939359,0.007178893448529017,0.007395895419043487,0.007030495793958836
2019-03-29,0.003366721268610356,0.004505514212942327,0.004748377133354722,0.005192974674254135,0.0050593497099804124,0.005454612425320593,0.004646391344703989
2019-06-28,0.0038712278439877266,0.004669073227055877,0.005416425897115646,0.006152125070433155,0.005362734425644536,0.006058877621450111,0.005424036508439822
2019-09-30,0.004826335803197055,0.004556017569047238,0.006354227393127848,0.006226030884512214,0.005163655434857778,0.005472433281047748,0.005372000263862257
2019-12-31,0.0031638085173124227,0.005457642802148043,0.006070162340318156,0.006066881354918783,0.005710118431454643,0.006159939388119295,0.005633374130129544
