"Date","GDP","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20"
1987-03-31,0.0074225806630146,0.00358180620688249,0.121,0,0.00216522887077749,7.47372244921762,-0.00179045434044249,-0.00377637709202065,0.00591320869554342,0.566666666666668,-0.00032499059824224,-0.022055341056272,-0.26,2.14666666666667,3.44,-0.203333333333333,-0.683333333333333,0.973333333333333,0.0533333333333334,0.0466666666666666,1.65666666666667
1987-06-30,0.0107306433211232,0.00600084605207159,0.2403,-0.133333333333333,0.00241632596265736,7.38519341824751,0.00316378358713913,0.00723384514091367,0.0102931475906587,0.233333333333334,0.000630085552061566,-0.00527197929647076,0.2,2.51666666666667,3.70666666666667,0.116666666666667,-0.993333333333333,1.69333333333333,0.256666666666667,0.383333333333333,2.68666666666667
1987-09-30,0.00863825120178952,0.00597930244151475,0.344966666666669,-0.0999999999999999,0.00243465909518884,7.39277586887947,0.00259052271608118,0.00393608720570171,-0.00235511140145957,0.699999999999998,-6.26547067798337e-06,-0.00315761641056334,0.163333333333333,2.91333333333333,4.06333333333333,0.0666666666666667,-0.8,2.03333333333333,0.29,0.34,2.83333333333333
1987-12-31,0.017024616270982,0.00801687837365783,0.601699999999999,-0.0666666666666667,0.00327668070780499,7.32651952283067,0.00272191252481798,0.004253717958323,0.0113437945291993,-2.26666666666667,-0.00157247696278192,-0.0255704785046772,-0.15,3.29666666666667,4.46333333333333,0.64,-1.05333333333333,2.20666666666667,-0.166666666666667,-0.143333333333333,3.26
1988-03-31,0.00515324088846469,0.00240040193805857,0.0237333333333349,0,0.00265194768958506,7.25898167931754,0.00603777298106885,0.00905844046927247,0.00660507143571643,2.6,0.00156893369056998,-0.00225265389068419,-0.0633333333333332,2.89333333333333,4.09,0.0266666666666667,-0.94,1.75333333333333,-0.153333333333333,-0.206666666666667,2.69333333333333
1988-06-30,0.0130534381374652,0.00223346229360525,0.197966666666664,-0.0999999999999999,0.00265949984520653,7.30610037755451,0.00187503514756034,0.00304346915546816,0.0135629910080558,0.0333333333333362,-7.875817608749e-06,0.00335773850130749,0.31,2.65333333333333,3.82333333333333,0.0233333333333333,-0.946666666666667,1.75333333333333,0.26,0.183333333333334,2.7
1988-09-30,0.00584218430241279,0.000698385997560891,0.0835000000000008,0,0.00216714195320359,7.30246345214863,0.00139778739202612,0.00176200326848885,0.00155056091169688,0.866666666666665,-0.00031935037457161,0.0147260742014641,0.226666666666667,1.98,3.09,0.1,-0.973333333333333,1.11666666666667,0.2,0.0200000000000002,2.09
1988-12-30,0.013237008491938,0.00375252631922685,0.269266666666667,-0.0333333333333335,0.00277112689347862,7.34677887385871,0.00536330518304358,0.0120915974625711,0.0318840735603126,-1.8,0.000602147823733468,-0.0204701216092262,0.19,1.04,2.04333333333333,0.2,-0.743333333333333,0.486666666666667,0.3,0.043333333333333,1.23
1989-03-31,0.0101146507554688,0.000367750121409808,-0.202699999999998,-0.0999999999999999,0.00224689572972991,7.30418174160054,-0.000321266950439103,-0.000156439180328742,-0.0203575039544355,0.799999999999997,-2.49149506611109e-05,0.0142332242947762,0.363333333333333,0.243333333333333,1.2,0.01,-0.903333333333333,-0.236666666666667,0.193333333333333,0.0833333333333333,0.666666666666667
1989-06-30,0.00760367521915306,-0.00194558927373064,-0.319433333333336,0.0999999999999999,0.00125513330271865,7.21181550778108,0.00223613310643437,0.00849239676225958,-0.00559500951181195,-1.23333333333333,-0.00118941547550596,0.0197126992260411,-0.106666666666667,-0.24,0.64,-0.263333333333333,-1.31666666666667,-0.953333333333333,-0.376666666666667,-0.36,0.363333333333333
